,Unnamed: 0,Temp,Humidity,Wind,Precipitation,Pressure
8147,156,19.3,0.93,1.4,rain,1015.09
8148,157,19.13,0.92,1.37,rain,1015.11
8149,158,18.97,0.92,1.34,rain,1015.12
8150,159,18.99,0.93,1.37,rain,1015.15
8151,160,19.01,0.94,1.4,rain,1015.18
8152,161,19.02,0.94,1.45,rain,1015.22
8153,162,19.73,0.92,1.34,rain,1015.3
8154,163,20.43,0.9,1.22,rain,1015.34
8155,164,21.13,0.87,1.14,rain,1015.38
8156,165,21.82,0.84,1.12,rain,1015.43
8157,166,22.38,0.81,0.61,rain,1015.47
8158,167,22.93,0.79,0.28,rain,1015.51
8159,168,23.48,0.76,0.61,rain,1015.55
8160,169,24.03,0.74,1.12,rain,1015.59
8161,170,24.57,0.71,1.07,rain,1015.61
8162,171,25.1,0.69,1.01,rain,1015.64
8163,172,25.64,0.67,0.96,rain,1015.66
8164,173,26.66,0.62,1.85,rain,1015.67
8165,174,26.91,0.6,2.42,rain,1015.67
8166,175,27.16,0.58,3.02,rain,1015.66
8167,176,27.32,0.58,2.87,rain,1015.63
8168,177,27.48,0.59,2.78,rain,1015.59
8169,178,27.64,0.59,2.73,rain,1015.56
8170,179,27.8,0.59,2.64,rain,1015.47
8171,180,27.8,0.59,2.6,rain,1015.41
8172,181,27.8,0.59,2.61,rain,1015.35
8173,182,27.8,0.59,2.68,rain,1015.29
8174,183,28.05,0.58,2.77,rain,1015.22
8175,184,28.3,0.57,2.89,rain,1015.15
8176,185,28.56,0.56,3.03,rain,1015.08
8177,186,28.81,0.55,3.18,rain,1015.01
8178,187,28.81,0.55,3.31,rain,1014.95
8179,188,28.81,0.55,3.44,rain,1014.88
8180,189,28.81,0.55,3.58,rain,1014.82
8181,190,27.71,0.59,3.98,rain,1014.66
8182,191,27.17,0.6,4.12,rain,1014.62
8183,192,26.62,0.62,4.27,rain,1014.57
8184,193,26.67,0.62,4.0,rain,1014.56
8185,194,26.71,0.62,3.74,rain,1014.55
8186,195,26.76,0.61,3.48,rain,1014.53
8187,196,26.55,0.63,2.8,rain,1014.54
8188,197,26.3,0.65,2.4,rain,1014.57
8189,198,26.05,0.67,2.01,rain,1014.59
8190,199,25.8,0.68,1.65,rain,1014.61
8191,200,25.46,0.69,1.57,rain,1014.66
8192,201,25.12,0.7,1.48,rain,1014.72
8193,202,24.78,0.72,1.39,rain,1014.77
8194,203,24.44,0.73,1.31,rain,1014.82
8195,204,24.38,0.75,1.35,rain,1014.89
8196,205,24.31,0.78,1.52,rain,1014.97
8197,206,24.25,0.81,1.77,rain,1015.04
8198,207,23.76,0.85,1.52,rain,1015.25
8199,208,23.54,0.86,1.25,rain,1015.33
8200,209,23.32,0.87,0.98,rain,1015.4
8201,210,23.18,0.88,0.69,rain,1015.46
8202,211,23.04,0.88,0.57,rain,1015.52
8203,212,22.89,0.89,0.72,rain,1015.58
8204,213,22.64,0.9,0.95,rain,1015.67
8205,214,22.54,0.9,0.91,rain,1015.7
8206,215,22.43,0.9,0.89,rain,1015.73
8207,216,22.32,0.9,0.9,rain,1015.77
8208,217,22.32,0.9,1.12,rain,1015.77
8209,218,22.32,0.9,1.39,rain,1015.77
8210,219,22.32,0.9,1.7,rain,1015.77
8211,220,22.32,0.9,2.03,rain,1015.77
8212,221,22.18,0.91,1.81,rain,1015.74
8213,222,22.04,0.91,1.59,rain,1015.72
8214,223,21.9,0.92,1.38,rain,1015.69
8215,224,21.76,0.92,1.45,rain,1015.58
8216,225,21.76,0.91,1.59,rain,1015.53
8217,226,21.76,0.91,1.73,rain,1015.49
8218,227,21.76,0.9,1.61,rain,1015.44
8219,228,21.76,0.89,1.5,rain,1015.39
8220,229,21.76,0.88,1.39,rain,1015.35
8221,230,21.62,0.88,1.14,rain,1015.26
8222,231,21.48,0.89,1.01,rain,1015.23
8223,232,21.33,0.9,0.89,rain,1015.19
8224,233,21.19,0.9,0.8,rain,1015.16
8225,234,21.05,0.9,0.69,rain,1015.14
8226,235,20.91,0.9,0.59,rain,1015.13
8227,236,20.77,0.9,0.5,rain,1015.12
8228,237,20.62,0.9,0.42,rain,1015.1
8229,238,20.71,0.91,0.69,rain,1015.12
8230,239,20.79,0.91,0.99,rain,1015.13
8231,240,20.87,0.91,1.31,rain,1015.14
8232,241,21.27,0.91,1.66,rain,1015.22
8233,242,21.43,0.91,1.67,rain,1015.25
8234,243,21.58,0.91,1.69,rain,1015.29
8235,244,21.89,0.88,1.7,rain,1015.33
8236,245,22.2,0.85,1.71,rain,1015.37
8237,246,22.51,0.82,1.72,rain,1015.42
8238,247,23.48,0.76,1.44,rain,1015.54
8239,248,23.82,0.74,1.68,rain,1015.58
8240,249,24.16,0.73,2.1,rain,1015.63
8241,250,24.68,0.71,1.78,rain,1015.65
8242,251,25.21,0.68,1.48,rain,1015.67
8243,252,25.74,0.66,1.19,rain,1015.69
8244,253,26.27,0.63,0.94,rain,1015.72
8245,254,26.49,0.61,0.97,rain,1015.71
8246,255,26.71,0.59,1.24,rain,1015.71
8247,256,26.93,0.56,1.64,rain,1015.7
8248,257,27.34,0.54,2.48,rain,1015.63
8249,258,27.43,0.54,2.73,rain,1015.59
8250,259,27.52,0.54,3.0,rain,1015.56
8251,260,27.63,0.54,3.08,rain,1015.5
8252,261,27.75,0.55,3.19,rain,1015.44
8253,262,27.87,0.55,3.34,rain,1015.38
8254,263,28.07,0.55,3.39,rain,1015.25
8255,264,28.14,0.55,3.31,rain,1015.18
8256,265,28.23,0.55,3.29,rain,1015.11
8257,266,28.31,0.55,3.33,rain,1015.04
8258,267,28.43,0.55,3.39,rain,1014.98
8259,268,28.56,0.54,3.46,rain,1014.91
8260,269,28.68,0.53,3.53,rain,1014.85
8261,270,28.81,0.52,3.6,rain,1014.78
8262,271,28.67,0.53,3.57,rain,1014.74
8263,272,28.53,0.54,3.55,rain,1014.69
8264,273,28.4,0.55,3.55,rain,1014.65
8265,274,27.89,0.56,3.53,rain,1014.58
8266,275,27.71,0.56,3.52,rain,1014.57
8267,276,27.52,0.56,3.52,rain,1014.55
8268,277,27.02,0.58,3.24,rain,1014.58
8269,278,26.52,0.61,2.96,rain,1014.6
8270,279,26.02,0.63,2.69,rain,1014.62
8271,280,25.33,0.67,2.12,rain,1014.7
8272,281,25.14,0.69,1.89,rain,1014.75
8273,282,24.94,0.71,1.75,rain,1014.8
8274,283,24.75,0.72,1.72,rain,1014.86
8275,284,24.64,0.75,1.68,rain,1014.93
8276,285,24.53,0.77,1.69,rain,1015.0
8277,286,24.43,0.8,1.74,rain,1015.07
8278,287,24.32,0.82,1.84,rain,1015.14
8279,288,24.32,0.82,1.82,rain,1015.22
8280,289,24.32,0.81,1.81,rain,1015.29
8281,290,24.32,0.8,1.82,rain,1015.36
8282,291,23.82,0.82,2.03,rain,1015.55
8283,292,23.57,0.84,2.14,rain,1015.61
8284,293,23.32,0.85,2.25,rain,1015.67
8285,294,23.27,0.86,1.98,rain,1015.7
8286,295,23.22,0.87,1.7,rain,1015.74
8287,296,23.17,0.88,1.42,rain,1015.77
8288,297,22.94,0.89,0.98,rain,1015.8
8289,298,22.77,0.89,0.84,rain,1015.8
8290,299,22.6,0.89,0.73,rain,1015.8
8291,300,22.42,0.89,0.67,rain,1015.8
8292,301,22.17,0.91,0.44,rain,1015.78
8293,302,21.92,0.93,0.61,rain,1015.75
8294,303,21.67,0.95,0.99,rain,1015.72
8295,304,21.42,0.97,1.42,rain,1015.7
8296,305,21.59,0.97,1.2,rain,1015.65
8297,306,21.77,0.96,1.22,rain,1015.61
8298,307,21.95,0.96,1.47,rain,1015.56
8299,308,21.97,0.96,1.5,rain,1015.43
8300,309,21.89,0.97,1.44,rain,1015.38
8301,310,21.82,0.97,1.48,rain,1015.33
8302,311,21.64,0.97,1.52,rain,1015.3
8303,312,21.47,0.97,1.56,rain,1015.26
8304,313,21.3,0.96,1.61,rain,1015.23
8305,314,21.23,0.95,1.53,rain,1015.18
8306,315,21.32,0.94,1.48,rain,1015.16
8307,316,21.42,0.93,1.52,rain,1015.15
8308,317,21.52,0.92,1.64,rain,1015.14
8309,318,21.33,0.93,1.45,rain,1015.15
8310,319,21.14,0.94,1.46,rain,1015.16
8311,320,20.95,0.95,1.68,rain,1015.17
8312,321,20.76,0.97,2.03,rain,1015.19
8313,322,20.71,0.96,1.84,rain,1015.22
8314,323,20.66,0.95,1.65,rain,1015.25
8315,324,20.6,0.94,1.47,rain,1015.29
8316,325,21.39,0.89,1.47,rain,1015.41
8317,326,21.81,0.87,1.56,rain,1015.45
8318,327,22.23,0.84,1.65,rain,1015.5
8319,328,22.39,0.84,1.58,rain,1015.54
8320,329,22.54,0.83,1.51,rain,1015.58
8321,330,22.7,0.83,1.44,rain,1015.62
8322,331,23.16,0.81,1.27,rain,1015.68
8323,332,23.47,0.8,1.29,rain,1015.7
8324,333,23.77,0.79,1.42,rain,1015.73
8325,334,24.08,0.77,1.64,rain,1015.75
8326,335,24.11,0.77,1.65,rain,1015.74
8327,336,24.13,0.77,1.67,rain,1015.74
8328,337,24.16,0.76,1.72,rain,1015.73
8329,338,24.18,0.76,1.78,rain,1015.73
8330,339,24.44,0.75,0.99,rain,1015.69
8331,340,24.69,0.74,0.2,rain,1015.66
8332,341,24.94,0.73,0.6,rain,1015.62
8333,342,25.13,0.73,1.63,rain,1015.47
8334,343,25.11,0.74,1.82,rain,1015.41
8335,344,25.08,0.74,2.04,rain,1015.35
8336,345,25.08,0.75,1.89,rain,1015.28
8337,346,25.08,0.75,1.77,rain,1015.21
8338,347,25.08,0.75,1.67,rain,1015.14
8339,348,24.92,0.76,1.48,rain,1015.01
8340,349,24.76,0.77,1.36,rain,1014.94
8341,350,24.61,0.77,1.26,rain,1014.88
8342,351,24.44,0.78,1.18,rain,1014.81
8343,352,24.44,0.78,1.27,rain,1014.77
8344,353,24.44,0.78,1.34,rain,1014.73
8345,354,24.44,0.78,1.42,rain,1014.68
8346,355,24.44,0.78,1.5,rain,1014.64
8347,356,24.46,0.78,1.1,rain,1014.62
8348,357,24.48,0.78,1.05,rain,1014.61
8349,358,24.5,0.78,1.36,rain,1014.6
8350,359,24.26,0.8,2.11,rain,1014.63
8351,360,24.13,0.81,2.23,rain,1014.66
8352,361,24.01,0.82,2.35,rain,1014.68
8353,362,23.83,0.83,2.17,rain,1014.73
8354,363,23.66,0.84,1.99,rain,1014.79
8355,364,23.49,0.86,1.82,rain,1014.84
8356,365,23.27,0.87,1.73,rain,1014.96
8357,366,23.22,0.88,1.9,rain,1015.04
8358,367,23.17,0.89,2.1,rain,1015.11
8359,368,23.12,0.9,2.35,rain,1015.18
8360,369,22.97,0.9,2.4,rain,1015.25
8361,370,22.82,0.9,2.53,rain,1015.32
8362,371,22.67,0.91,2.76,rain,1015.4
8363,372,22.52,0.91,3.04,rain,1015.47
8364,373,22.33,0.91,2.85,rain,1015.53
8365,374,22.14,0.9,2.69,rain,1015.59
8366,375,21.95,0.9,2.57,rain,1015.65
8367,376,21.54,0.93,2.62,rain,1015.77
8368,377,21.44,0.94,2.9,rain,1015.8
8369,378,21.33,0.95,3.27,rain,1015.83
8370,379,21.18,0.95,2.92,rain,1015.83
8371,380,21.04,0.95,2.68,rain,1015.84
8372,381,20.9,0.95,2.58,rain,1015.84
8373,382,20.76,0.95,2.42,rain,1015.81
8374,383,20.76,0.95,2.29,rain,1015.78
8375,384,20.76,0.95,2.25,rain,1015.76
8376,385,20.76,0.95,2.29,rain,1015.73
8377,386,20.76,0.95,2.35,rain,1015.69
8378,387,20.76,0.94,2.42,rain,1015.64
8379,388,20.76,0.94,2.5,rain,1015.6
8380,389,20.76,0.93,2.59,rain,1015.55
8381,390,20.76,0.93,2.5,rain,1015.51
8382,391,20.76,0.93,2.44,rain,1015.46
8383,392,20.76,0.93,2.41,rain,1015.41
8384,393,20.76,0.93,2.38,rain,1015.29
8385,394,20.76,0.93,2.38,rain,1015.26
8386,395,20.76,0.93,2.37,rain,1015.22
8387,396,20.76,0.93,2.51,rain,1015.21
8388,397,20.76,0.93,2.65,rain,1015.2
8389,398,20.76,0.93,2.79,rain,1015.18
8390,399,20.75,0.92,2.79,rain,1015.18
8391,400,20.74,0.92,2.64,rain,1015.19
8392,401,20.73,0.92,2.51,rain,1015.21
8393,402,20.72,0.91,2.4,rain,1015.22
8394,403,20.68,0.92,2.29,rain,1015.25
8395,404,20.65,0.92,2.24,rain,1015.29
8396,405,20.62,0.93,2.26,rain,1015.32
8397,406,20.58,0.93,2.34,rain,1015.35
8398,407,20.57,0.94,2.32,rain,1015.4
8399,408,20.56,0.94,2.32,rain,1015.44
8400,409,20.54,0.95,2.35,rain,1015.49
8401,410,20.85,0.94,2.67,rain,1015.61
8402,411,21.01,0.94,2.85,rain,1015.65
8403,412,21.17,0.93,3.05,rain,1015.69
8404,413,21.48,0.91,2.96,rain,1015.71
8405,414,21.81,0.9,2.88,rain,1015.74
8406,415,22.12,0.88,2.8,rain,1015.76
8407,416,22.68,0.86,2.84,rain,1015.78
8408,417,22.93,0.86,2.97,rain,1015.77
8409,418,23.18,0.85,3.1,rain,1015.77
8410,419,23.43,0.85,3.24,rain,1015.76
8411,420,23.86,0.83,3.1,rain,1015.73
8412,421,24.29,0.81,2.98,rain,1015.69
8413,422,24.73,0.8,2.87,rain,1015.66
8414,423,25.16,0.78,2.78,rain,1015.62
8415,424,25.41,0.76,2.72,rain,1015.56
8416,425,25.67,0.75,2.66,rain,1015.5
8417,426,25.92,0.73,2.61,rain,1015.44
8418,427,26.46,0.68,2.23,rain,1015.24
8419,428,26.61,0.67,2.07,rain,1015.17
8420,429,26.76,0.65,1.92,rain,1015.1
8421,430,26.7,0.66,1.98,rain,1015.04
8422,431,26.64,0.66,2.14,rain,1014.97
8423,432,26.59,0.66,2.36,rain,1014.91
8424,433,26.16,0.67,2.82,rain,1014.8
8425,434,25.78,0.68,2.99,rain,1014.76
8426,435,25.41,0.69,3.17,rain,1014.71
8427,436,25.03,0.7,3.35,rain,1014.67
8428,437,24.6,0.74,2.53,rain,1014.66
8429,438,24.17,0.77,1.92,rain,1014.64
8430,439,23.74,0.8,1.72,rain,1014.63
8431,440,23.31,0.83,2.07,rain,1014.62
8432,441,23.02,0.84,1.94,rain,1014.64
8433,442,22.74,0.85,1.84,rain,1014.67
8434,443,22.46,0.86,1.77,rain,1014.69
8435,444,21.67,0.9,1.53,rain,1014.82
8436,445,21.42,0.92,1.48,rain,1014.87
8437,446,21.17,0.93,1.46,rain,1014.93
8438,447,21.28,0.91,1.57,rain,1015.0
8439,448,21.4,0.89,1.68,rain,1015.07
8440,449,21.51,0.87,1.79,rain,1015.14
8441,450,21.59,0.85,2.31,rain,1015.28
8442,451,21.56,0.84,2.74,rain,1015.36
8443,452,21.52,0.84,3.17,rain,1015.43
8444,453,21.48,0.83,3.61,rain,1015.5
8445,454,21.55,0.83,3.38,rain,1015.56
8446,455,21.62,0.83,3.2,rain,1015.62
8447,456,21.69,0.83,3.09,rain,1015.68
8448,457,21.76,0.83,3.05,rain,1015.74
8449,458,21.51,0.85,2.32,rain,1015.77
8450,459,21.26,0.87,1.76,rain,1015.8
8451,460,21.01,0.89,1.54,rain,1015.83
8452,461,20.47,0.9,1.89,rain,1015.87
8453,462,20.33,0.9,2.19,rain,1015.87
8454,463,20.19,0.9,2.6,rain,1015.87
8455,464,20.05,0.91,1.82,rain,1015.84
8456,465,19.91,0.92,1.11,rain,1015.81
8457,466,19.77,0.93,0.75,rain,1015.79
8458,467,19.77,0.93,0.67,rain,1015.72
8459,468,19.91,0.92,0.57,rain,1015.67
8460,469,20.05,0.91,0.95,rain,1015.63
8461,470,20.19,0.9,1.48,rain,1015.58
8462,471,20.19,0.9,1.29,rain,1015.54
8463,472,20.19,0.9,1.33,rain,1015.49
8464,473,20.19,0.9,1.59,rain,1015.44
8465,474,20.19,0.9,1.98,rain,1015.39
8466,475,20.08,0.9,2.0,rain,1015.36
8467,476,19.97,0.9,2.03,rain,1015.32
8468,477,19.87,0.9,2.06,rain,1015.29
8469,478,19.76,0.9,1.57,rain,1015.23
8470,479,19.76,0.9,1.32,rain,1015.21
8471,480,19.76,0.9,1.06,rain,1015.2
8472,481,19.72,0.9,1.17,rain,1015.21
8473,482,19.67,0.9,1.27,rain,1015.23
8474,483,19.63,0.9,1.38,rain,1015.24
8475,484,19.51,0.91,1.39,rain,1015.29
8476,485,19.44,0.93,1.32,rain,1015.32
8477,486,19.37,0.94,1.26,rain,1015.35
8478,487,19.31,0.96,1.22,rain,1015.39
8479,488,19.68,0.93,1.39,rain,1015.43
8480,489,20.05,0.91,1.59,rain,1015.48
8481,490,20.42,0.89,1.79,rain,1015.52
8482,491,20.8,0.87,2.0,rain,1015.56
8483,492,21.48,0.84,1.98,rain,1015.6
8484,493,22.16,0.81,1.98,rain,1015.64
8485,494,22.84,0.79,1.97,rain,1015.68
8486,495,24.52,0.73,1.24,rain,1015.77
8487,496,25.02,0.71,0.88,rain,1015.79
8488,497,25.52,0.7,0.53,rain,1015.81
8489,498,26.02,0.65,0.34,rain,1015.81
8490,499,26.52,0.61,0.52,rain,1015.8
8491,500,27.02,0.57,0.87,rain,1015.8
8492,501,27.59,0.53,1.52,rain,1015.76
8493,502,27.67,0.53,1.9,rain,1015.72
8494,503,27.74,0.53,2.36,rain,1015.69
8495,504,27.82,0.53,2.85,rain,1015.65
8496,505,27.72,0.54,2.72,rain,1015.59
8497,506,27.61,0.54,2.62,rain,1015.53
8498,507,27.51,0.54,2.55,rain,1015.47
8499,508,27.4,0.55,2.52,rain,1015.41
8500,509,27.34,0.55,2.44,rain,1015.34
8501,510,27.29,0.56,2.42,rain,1015.27
8502,511,27.23,0.57,2.47,rain,1015.2
8503,512,27.07,0.6,3.0,rain,1015.0
8504,513,27.02,0.61,3.35,rain,1014.94
8505,514,26.96,0.62,3.76,rain,1014.88
8506,515,26.82,0.63,3.49,rain,1014.83
8507,516,26.68,0.64,3.24,rain,1014.79
8508,517,26.54,0.65,3.0,rain,1014.74
8509,518,26.04,0.69,2.59,rain,1014.69
8510,519,25.68,0.71,2.54,rain,1014.68
8511,520,25.33,0.73,2.64,rain,1014.66
8512,521,24.97,0.76,2.87,rain,1014.65
8513,522,24.76,0.76,2.39,rain,1014.68
8514,523,24.54,0.76,1.91,rain,1014.7
8515,524,24.32,0.77,1.44,rain,1014.72
8516,525,24.11,0.77,0.99,rain,1014.75
8517,526,23.98,0.78,0.84,rain,1014.8
8518,527,23.85,0.8,0.73,rain,1014.85
8519,528,23.72,0.82,0.69,rain,1014.91
8520,529,23.11,0.84,0.67,rain,1015.1
8521,530,22.87,0.85,0.7,rain,1015.17
8522,531,22.62,0.85,0.77,rain,1015.25
8523,532,22.52,0.85,0.79,rain,1015.32
8524,533,22.41,0.85,0.81,rain,1015.39
8525,534,22.3,0.85,0.84,rain,1015.46
8526,535,21.94,0.86,0.92,rain,1015.6
8527,536,21.69,0.88,0.97,rain,1015.65
8528,537,21.44,0.89,1.04,rain,1015.71
8529,538,21.19,0.9,1.11,rain,1015.77
8530,539,21.19,0.9,1.18,rain,1015.8
8531,540,21.19,0.89,1.27,rain,1015.83
8532,541,21.19,0.88,1.36,rain,1015.87
8533,542,21.19,0.87,1.47,rain,1015.9
8534,543,21.05,0.88,1.56,rain,1015.9
8535,544,20.91,0.88,1.65,rain,1015.9
8536,545,20.77,0.88,1.76,rain,1015.9
8537,546,20.62,0.88,1.71,rain,1015.85
8538,547,20.62,0.88,1.64,rain,1015.82
8539,548,20.62,0.88,1.59,rain,1015.79
8540,549,20.37,0.89,1.56,rain,1015.75
8541,550,20.12,0.89,1.53,rain,1015.7
8542,551,19.87,0.9,1.51,rain,1015.66
8543,552,19.62,0.9,1.35,rain,1015.57
8544,553,19.62,0.9,1.2,rain,1015.52
8545,554,19.62,0.9,1.05,rain,1015.47
8546,555,19.62,0.9,0.91,rain,1015.43
8547,556,19.66,0.91,1.02,rain,1015.39
8548,557,19.69,0.92,1.24,rain,1015.35
8549,558,19.72,0.92,1.51,rain,1015.32
8550,559,19.76,0.93,1.81,rain,1015.28
8551,560,19.72,0.92,1.77,rain,1015.27
8552,561,19.69,0.92,1.8,rain,1015.26
8553,562,19.66,0.92,1.88,rain,1015.25
8554,563,19.19,0.92,1.73,rain,1015.26
8555,564,18.97,0.92,1.59,rain,1015.27
8556,565,18.76,0.93,1.45,rain,1015.28
8557,566,19.12,0.91,1.46,rain,1015.32
8558,567,19.47,0.89,1.47,rain,1015.35
8559,568,19.83,0.87,1.48,rain,1015.39
8560,569,20.38,0.86,1.61,rain,1015.46
8561,570,20.57,0.86,1.73,rain,1015.51
8562,571,20.76,0.87,1.85,rain,1015.55
8563,572,20.95,0.87,1.97,rain,1015.6
8564,573,21.52,0.85,2.09,rain,1015.64
8565,574,22.1,0.83,2.22,rain,1015.68
8566,575,22.67,0.81,2.36,rain,1015.72
8567,576,23.24,0.79,2.52,rain,1015.76
8568,577,23.99,0.74,2.37,rain,1015.78
8569,578,24.74,0.7,2.24,rain,1015.8
8570,579,25.49,0.66,2.12,rain,1015.82
8571,580,26.69,0.61,1.06,rain,1015.83
8572,581,26.92,0.6,1.08,rain,1015.83
8573,582,27.14,0.59,1.5,rain,1015.82
8574,583,27.37,0.58,1.85,rain,1015.79
8575,584,27.59,0.56,2.2,rain,1015.75
8576,585,27.82,0.54,2.55,rain,1015.72
8577,586,28.12,0.53,3.06,rain,1015.62
8578,587,28.2,0.54,3.21,rain,1015.56
8579,588,28.27,0.55,3.36,rain,1015.5
8580,589,28.34,0.56,3.52,rain,1015.44
8581,590,28.35,0.56,3.52,rain,1015.37
8582,591,28.35,0.56,3.53,rain,1015.3
8583,592,28.35,0.56,3.54,rain,1015.23
8584,593,28.35,0.56,3.55,rain,1015.16
8585,594,28.25,0.56,3.62,rain,1015.1
8586,595,28.16,0.55,3.67,rain,1015.03
8587,596,28.06,0.55,3.74,rain,1014.97
8588,597,27.81,0.57,3.84,rain,1014.82
8589,598,27.73,0.57,3.87,rain,1014.77
8590,599,27.66,0.58,3.9,rain,1014.73
8591,600,27.41,0.59,3.65,rain,1014.72
8592,601,27.16,0.6,3.41,rain,1014.71
8593,602,26.9,0.61,3.16,rain,1014.69
8594,603,26.25,0.65,2.63,rain,1014.71
8595,604,25.85,0.67,2.36,rain,1014.73
8596,605,25.45,0.69,2.11,rain,1014.75
8597,606,25.04,0.71,1.87,rain,1014.78
8598,607,24.72,0.73,1.91,rain,1014.83
8599,608,24.39,0.75,1.94,rain,1014.88
8600,609,24.07,0.77,1.98,rain,1014.94
8601,610,23.74,0.79,2.03,rain,1014.99
8602,611,23.49,0.8,1.56,rain,1015.06
8603,612,23.25,0.8,1.11,rain,1015.13
8604,613,23.0,0.81,0.67,rain,1015.21
8605,614,22.47,0.84,0.34,rain,1015.42
8606,615,22.33,0.84,0.53,rain,1015.5
8607,616,22.19,0.85,0.75,rain,1015.57
8608,617,21.94,0.86,1.01,rain,1015.63
8609,618,21.69,0.87,1.27,rain,1015.69
8610,619,21.44,0.87,1.52,rain,1015.74
8611,620,21.19,0.87,1.85,rain,1015.83
8612,621,21.19,0.87,1.92,rain,1015.87
8613,622,21.19,0.86,1.99,rain,1015.9
8614,623,21.19,0.86,2.06,rain,1015.93
8615,624,20.94,0.86,1.91,rain,1015.93
8616,625,20.69,0.87,1.76,rain,1015.93
8617,626,20.44,0.88,1.62,rain,1015.93
8618,627,20.19,0.89,1.48,rain,1015.93
8619,628,20.19,0.89,1.62,rain,1015.9
8620,629,20.19,0.9,1.78,rain,1015.88
8621,630,20.19,0.91,1.94,rain,1015.85
8622,631,20.19,0.89,2.1,rain,1015.69
8623,632,20.19,0.88,2.1,rain,1015.64
8624,633,20.05,0.87,1.76,rain,1015.6
8625,634,19.91,0.87,1.44,rain,1015.55
8626,635,19.77,0.86,1.14,rain,1015.5
8627,636,19.37,0.86,0.97,rain,1015.42
8628,637,19.12,0.87,1.12,rain,1015.38
8629,638,18.87,0.88,1.3,rain,1015.35
8630,639,18.62,0.89,1.5,rain,1015.31
8631,640,18.62,0.89,1.42,rain,1015.3
8632,641,18.62,0.9,1.39,rain,1015.29
8633,642,18.62,0.9,1.41,rain,1015.28
8634,643,18.62,0.91,1.5,rain,1015.26
8635,644,18.62,0.91,1.62,rain,1015.28
8636,645,18.62,0.91,1.76,rain,1015.29
8637,646,18.62,0.91,1.92,rain,1015.3
8638,647,18.74,0.89,1.94,rain,1015.38
8639,648,18.79,0.89,1.88,rain,1015.42
8640,649,18.85,0.88,1.82,rain,1015.45
8641,650,19.28,0.86,1.78,rain,1015.49
8642,651,19.71,0.84,1.74,rain,1015.54
8643,652,20.13,0.83,1.7,rain,1015.58
8644,653,21.23,0.8,1.57,rain,1015.67
8645,654,21.9,0.79,1.48,rain,1015.71
8646,655,22.57,0.78,1.39,rain,1015.75
8647,656,23.24,0.78,1.3,rain,1015.79
8648,657,23.89,0.74,1.19,rain,1015.81
8649,658,24.55,0.7,1.14,rain,1015.83
8650,659,25.2,0.66,1.14,rain,1015.85
8651,660,25.85,0.62,1.19,rain,1015.88
8652,661,26.1,0.61,1.18,rain,1015.87
8653,662,26.35,0.59,1.66,rain,1015.86
8654,663,26.59,0.57,2.34,rain,1015.86
8655,664,27.1,0.56,3.12,rain,1015.78
8656,665,27.23,0.56,3.13,rain,1015.75
8657,666,27.36,0.56,3.14,rain,1015.71
8658,667,27.43,0.56,3.17,rain,1015.65
8659,668,27.51,0.57,3.2,rain,1015.59
8660,669,27.58,0.57,3.22,rain,1015.53
8661,670,27.66,0.57,3.32,rain,1015.4
8662,671,27.66,0.58,3.42,rain,1015.33
8663,672,27.66,0.58,3.57,rain,1015.26
8664,673,27.66,0.59,3.75,rain,1015.19
8665,674,27.51,0.6,3.79,rain,1015.13
8666,675,27.36,0.61,3.83,rain,1015.06
8667,676,27.21,0.62,3.87,rain,1015.0
8668,677,27.05,0.63,3.92,rain,1014.93
8669,678,26.98,0.64,3.84,rain,1014.89
8670,679,26.9,0.64,3.76,rain,1014.85
8671,680,26.83,0.64,3.68,rain,1014.8
8672,681,26.4,0.67,3.54,rain,1014.74
8673,682,26.22,0.68,3.51,rain,1014.72
8674,683,26.04,0.7,3.49,rain,1014.71
8675,684,25.82,0.71,3.23,rain,1014.74
8676,685,25.59,0.72,2.98,rain,1014.76
8677,686,25.37,0.73,2.74,rain,1014.78
8678,687,24.92,0.75,2.38,rain,1014.86
8679,688,24.69,0.76,2.27,rain,1014.92
8680,689,24.46,0.77,2.18,rain,1014.97
8681,690,24.24,0.78,2.12,rain,1015.02
8682,691,24.26,0.78,2.07,rain,1015.09
8683,692,24.28,0.79,2.05,rain,1015.17
8684,693,24.3,0.79,2.07,rain,1015.24
8685,694,24.32,0.8,2.12,rain,1015.31
8686,695,23.96,0.81,2.08,rain,1015.38
8687,696,23.61,0.83,2.04,rain,1015.46
8688,697,23.25,0.85,2.01,rain,1015.53
8689,698,22.61,0.88,2.08,rain,1015.72
8690,699,22.46,0.89,2.18,rain,1015.78
8691,700,22.32,0.9,2.3,rain,1015.83
8692,701,22.04,0.9,2.16,rain,1015.86
8693,702,21.76,0.9,2.03,rain,1015.9
8694,703,21.48,0.9,1.9,rain,1015.93
8695,704,21.19,0.9,1.83,rain,1015.96
8696,705,21.19,0.9,1.88,rain,1015.96
8697,706,21.19,0.9,1.92,rain,1015.96
8698,707,21.19,0.9,1.97,rain,1015.96
8699,708,21.19,0.9,2.04,rain,1015.93
8700,709,21.19,0.9,2.12,rain,1015.9
8701,710,21.19,0.9,2.21,rain,1015.88
8702,711,21.19,0.9,2.31,rain,1015.85
8703,712,21.19,0.91,2.28,rain,1015.8
8704,713,21.19,0.92,2.27,rain,1015.76
